Date,Company Name,Company Ticker,ceoRating,ceoRatingSize,upMgmtRating,upMgmtRatingSize,overallRating,overallRatingSize,Price,PriceMA10,PriceMA14
2020/9/27,Dynatrace Inc,DT,0.960056,223,4.32358,343,4.51991,479,41.180000,40.26315168717598,40.328080347395584
2022/7/31,Darling Ingredients Inc,DAR,0.602276,25,3.04532,41,3.52934,52,69.279999,63.684048350516086,63.07958581375529
2022/7/24,Darling Ingredients Inc,DAR,0.602494,25,3.04662,41,3.5304,52,60.360001,59.97521131712591,60.44093257160898
2022/6/19,Darling Ingredients Inc,DAR,0.65031,25,3.01265,41,3.46152,52,68.459999,74.6160497659963,75.8286711553406
2022/5/22,Darling Ingredients Inc,DAR,0.555777,25,2.85265,41,3.50315,52,78.040001,77.09101263004258,76.88155552359528
2022/4/17,Darling Ingredients Inc,DAR,0.559917,25,2.84796,41,3.53974,52,80.370003,77.38310825459541,77.3869629894954
2022/3/20,Darling Ingredients Inc,DAR,0.729928,25,3.05249,41,3.69075,52,73.570000,73.51622678244064,73.09982402560769
2022/2/20,Darling Ingredients Inc,DAR,0.729928,25,3.14641,41,3.66758,52,66.529999,65.84550727455388,65.4717679673238
2022/1/23,Darling Ingredients Inc,DAR,0.589842,25,2.92353,41,3.52011,52,62.730000,65.68072099565056,65.95086888036414
2021/12/19,Darling Ingredients Inc,DAR,0.591586,25,2.8094,41,3.32786,52,64.550003,64.84855801503048,65.83613503710302
2021/11/21,Darling Ingredients Inc,DAR,0.598359,25,2.80227,41,3.28502,52,71.440002,76.22687030421149,77.10075054636052
2021/10/24,Darling Ingredients Inc,DAR,0.592936,25,2.69151,41,3.2306,52,78.519997,75.79291780639156,75.23425491891932
2021/9/19,Darling Ingredients Inc,DAR,0.600646,25,2.67609,41,3.18677,52,75.459999,74.70318408691237,74.4714141813561
2021/8/22,Darling Ingredients Inc,DAR,0.625713,25,2.6807,41,3.18468,52,69.650002,73.74795726263314,73.2898305346872
2021/7/18,Darling Ingredients Inc,DAR,0.665971,25,2.64123,41,3.10781,52,65.580002,66.49701426575345,66.60050358332184
2021/6/20,Darling Ingredients Inc,DAR,0.667617,25,2.47467,41,3.11552,52,62.290001,68.78110304214033,69.45180363896696
2021/5/23,Darling Ingredients Inc,DAR,0.703021,25,2.5701,41,3.1154,52,68.019997,70.38644566533154,70.83840775720228
2021/4/18,Darling Ingredients Inc,DAR,0.660246,25,2.47175,41,3.0027,52,73.010002,72.11363111818187,72.12722039145532
2021/3/21,Darling Ingredients Inc,DAR,0.660246,25,2.4279,41,2.87742,52,71.870003,74.21511635323526,73.57810529018477
2021/2/21,Darling Ingredients Inc,DAR,0.660246,25,2.4279,41,2.87742,52,66.889999,68.39261892188303,68.15891211686056
2021/1/24,Darling Ingredients Inc,DAR,0.723299,25,2.4279,41,2.92664,52,66.779999,65.87327092531746,64.7622512030988
2020/12/27,Darling Ingredients Inc,DAR,0.723759,25,2.42889,41,2.92779,52,56.090000,54.84314266872872,54.07373875702926
2020/11/29,Darling Ingredients Inc,DAR,0.725564,25,2.43278,41,2.93229,52,48.990002,47.92960185885049,47.5537383791268
2020/10/25,Darling Ingredients Inc,DAR,0.727748,25,2.43749,41,2.93774,52,45.029999,43.84957542478949,42.91011692247682
2020/9/27,Darling Ingredients Inc,DAR,0.649995,25,2.29053,41,2.8749,52,33.349998,33.54302491817562,33.56996136734027
2022/7/31,First Solar Inc,FSLR,0.78035,89,3.21427,131,3.97506,182,99.169998,79.79448500006089,77.38820148759527
2022/7/24,First Solar Inc,FSLR,0.780604,89,3.2161,131,3.97574,182,72.589996,70.60646542466101,70.12692116683762
2022/6/19,First Solar Inc,FSLR,0.772302,89,3.17575,131,3.98159,182,66.709999,66.26180129036634,66.91010859061343
2022/5/22,First Solar Inc,FSLR,0.753656,89,3.17092,131,3.96042,182,65.769997,66.36164857828285,67.38273090637837
2022/4/17,First Solar Inc,FSLR,0.746604,89,3.18192,131,3.91812,182,78.120003,79.40345357575573,79.45284881646712
2022/3/20,First Solar Inc,FSLR,0.750138,89,3.21966,131,3.88744,182,77.599998,75.87837544744592,75.24808020552307
2022/2/20,First Solar Inc,FSLR,0.749147,89,3.15085,131,3.86324,182,68.570000,70.92692889446423,71.82787372605969
2022/1/23,First Solar Inc,FSLR,0.833861,89,3.24519,131,3.88877,182,76.820000,82.05298262252748,83.20560920951009
2021/12/19,First Solar Inc,FSLR,0.825228,89,3.21673,131,3.82956,182,93.160004,96.37617625521233,97.8818802471399
2021/11/21,First Solar Inc,FSLR,0.84749,89,3.26942,131,3.85172,182,108.370003,108.90193689832401,109.57303983753162
2021/10/24,First Solar Inc,FSLR,0.845976,89,3.27629,131,3.85502,182,106.220001,104.40443572580732,103.39018924871796
2021/9/19,First Solar Inc,FSLR,0.843501,89,3.36569,131,3.85826,182,104.019997,101.37517817586816,100.12626988695543
2021/8/22,First Solar Inc,FSLR,0.839148,89,3.34926,131,3.83172,182,94.540001,93.93046153793544,93.25578284609425
2021/7/18,First Solar Inc,FSLR,0.861395,89,3.37917,131,3.86674,182,83.489998,88.62744470208764,88.27991286243952
2021/6/20,First Solar Inc,FSLR,0.864576,89,3.38234,131,3.87029,182,76.970001,77.42103632348257,77.21221667527941
2021/5/23,First Solar Inc,FSLR,0.848231,89,3.37757,131,3.88499,182,75.930000,74.29821015065984,74.77925289158387
2021/4/18,First Solar Inc,FSLR,0.925023,89,3.48243,131,4.16905,182,80.139999,80.06901593251771,80.53348419708955
2021/3/21,First Solar Inc,FSLR,0.916245,89,3.55402,131,4.14305,182,79.970001,79.98323538939339,80.71293417324112
2021/2/21,First Solar Inc,FSLR,0.969439,89,3.64348,131,4.1773,182,90.959999,96.54255236830106,97.49520398023657
2021/1/24,First Solar Inc,FSLR,0.9686,89,3.61851,131,4.17035,182,106.669998,103.2766084922146,102.43131027336665
2020/12/27,First Solar Inc,FSLR,0.962703,89,3.67899,131,4.21009,182,102.400002,96.64837063760979,94.97168645568871
2020/11/29,First Solar Inc,FSLR,0.957719,89,3.71334,131,4.11596,182,94.699997,87.8810552534253,86.8391053838163
2020/10/25,First Solar Inc,FSLR,0.940865,89,3.53081,131,4.01037,182,85.370003,81.95260327964222,80.4703201251063
2020/9/27,First Solar Inc,FSLR,0.940573,89,3.51883,131,4.01824,182,63.049999,64.64556309783516,65.99306974726176
2022/7/31,Builders FirstSource Inc,BLDR,0.663363,107,3.19938,197,3.50995,247,68.000000,65.17982661789947,64.35910298178383
2022/7/24,Builders FirstSource Inc,BLDR,0.663797,107,3.18211,197,3.50184,247,65.559998,63.72561452487474,62.715290099818986
2022/6/19,Builders FirstSource Inc,BLDR,0.633578,107,3.07747,197,3.4309,247,50.480000,57.090941301267215,58.63340721609964
2022/5/22,Builders FirstSource Inc,BLDR,0.637576,107,3.153,197,3.47018,247,60.820000,64.04189246780506,64.18223011709334
2022/4/17,Builders FirstSource Inc,BLDR,0.61421,107,3.13577,197,3.46416,247,61.160000,62.40078309426087,63.56229312505139
2022/3/20,Builders FirstSource Inc,BLDR,0.615475,107,3.06871,197,3.44753,247,78.290001,74.58922820511094,73.98574511232025
2022/2/20,Builders FirstSource Inc,BLDR,0.592875,107,3.05172,197,3.40101,247,71.720001,70.07859499332694,70.13085526255897
2022/1/23,Builders FirstSource Inc,BLDR,0.632971,107,3.09852,197,3.41823,247,67.000000,75.13953979906174,76.4296776381556
2021/12/19,Builders FirstSource Inc,BLDR,0.681656,107,3.05364,197,3.35086,247,76.830002,76.3976763593452,75.54174628582652
2021/11/21,Builders FirstSource Inc,BLDR,0.52721,107,2.93713,197,3.23318,247,70.239998,68.000651653574,66.78811076961142
2021/10/24,Builders FirstSource Inc,BLDR,0.54756,107,3.05692,197,3.30698,247,58.889999,57.26602215304601,56.68267629952883
2021/9/19,Builders FirstSource Inc,BLDR,,107,3.01973,197,3.34234,247,52.820000,53.11490279680182,52.942233338751684
2021/8/22,Builders FirstSource Inc,BLDR,,107,3.02213,197,3.30088,247,49.110001,49.124681095768764,48.6389642972914
2021/7/18,Builders FirstSource Inc,BLDR,,107,2.97627,197,3.31465,247,40.980000,42.31742230047234,42.559263087669464
2021/6/20,Builders FirstSource Inc,BLDR,,107,2.98634,197,3.45472,247,42.220001,43.06667688491273,43.33715031134288
2021/5/23,Builders FirstSource Inc,BLDR,,107,2.85286,197,3.42863,247,43.959999,46.58260230396546,47.149320215435395
2021/4/18,Builders FirstSource Inc,BLDR,,107,2.91073,197,3.54128,247,49.810001,48.150754853402034,47.728799592640186
2021/3/21,Builders FirstSource Inc,BLDR,,107,2.92643,197,3.59038,247,45.900002,45.814243035148465,45.395186746026745
2021/2/21,Builders FirstSource Inc,BLDR,,107,2.97307,197,3.6813,247,40.910000,41.53386892245882,41.4958993561401
2021/1/24,Builders FirstSource Inc,BLDR,,107,2.82412,197,3.59826,247,42.880001,41.219612784874556,40.929231214796324
2020/12/27,Builders FirstSource Inc,BLDR,,107,2.62121,197,3.38533,247,42.270000,39.44967959035583,38.74264010287743
2020/11/29,Builders FirstSource Inc,BLDR,,107,2.65479,197,3.30855,247,37.930000,36.38888154934132,35.889458350634065
2020/10/25,Builders FirstSource Inc,BLDR,,107,2.42008,197,3.15224,247,32.660000,33.062980863201915,33.067073381045006
2020/9/27,Builders FirstSource Inc,BLDR,,107,2.31443,197,2.97675,247,30.590000,30.801281876446097,30.823375072685398
2022/7/31,Bentley Systems Incorporated,BSY,0.890401,229,3.49763,323,3.92491,413,39.599998,37.261083614794984,36.73149402860804
2022/7/24,Bentley Systems Incorporated,BSY,0.890453,229,3.49817,323,3.92573,413,36.689999,35.571068208544574,35.25124661952212
2022/6/19,Bentley Systems Incorporated,BSY,0.883927,229,3.52585,323,3.97015,413,32.360001,32.55635701645635,32.858404619987716
2022/5/22,Bentley Systems Incorporated,BSY,0.873893,229,3.5119,323,3.93297,413,32.782490,32.910937054386544,33.9218043213038
2022/4/17,Bentley Systems Incorporated,BSY,0.859435,229,3.48588,323,3.9171,413,42.144634,42.66355413040489,42.537747623051295
2022/3/20,Bentley Systems Incorporated,BSY,0.857848,229,3.51019,323,3.92366,413,40.935650,37.964328377493445,37.91045430314068
2022/2/20,Bentley Systems Incorporated,BSY,0.845059,229,3.45912,323,3.86479,413,37.399071,38.98955255522553,39.18049817463629
2022/1/23,Bentley Systems Incorporated,BSY,0.840326,229,3.4069,323,3.88114,413,38.447365,40.59451638645329,41.646784194726216
2021/12/19,Bentley Systems Incorporated,BSY,0.862185,229,3.4291,323,3.88041,413,49.239784,48.19409955710682,48.686246897935156
2021/11/21,Bentley Systems Incorporated,BSY,0.895871,229,3.54456,323,3.96962,413,55.047028,57.453860091413695,57.70833007379839
2021/10/24,Bentley Systems Incorporated,BSY,0.903679,229,3.60398,323,4.02371,413,58.938335,58.02431070106596,58.383267628063464
2021/9/19,Bentley Systems Incorporated,BSY,0.904023,229,3.53692,323,3.98408,413,67.638901,68.23451374395682,67.71508884727747
2021/8/22,Bentley Systems Incorporated,BSY,0.912954,229,3.51449,323,3.97914,413,64.116943,63.13659095339565,62.9132521344566
2021/7/18,Bentley Systems Incorporated,BSY,0.923951,229,3.53103,323,3.98114,413,58.741451,62.01039426593822,62.34308400666347
2021/6/20,Bentley Systems Incorporated,BSY,0.935058,229,3.51434,323,3.97957,413,63.737965,63.0749350302052,62.04257987611978
2021/5/23,Bentley Systems Incorporated,BSY,0.929354,229,3.5119,323,3.97593,413,52.991131,50.745313806409285,50.40077425222537
2021/4/18,Bentley Systems Incorporated,BSY,0.921774,229,3.53431,323,3.96096,413,50.489105,48.93897884379588,48.345771535588014
2021/3/21,Bentley Systems Incorporated,BSY,0.915504,229,3.53283,323,3.96079,413,41.886513,43.98863907065843,44.359305944605495
2021/2/21,Bentley Systems Incorporated,BSY,0.936575,229,3.54634,323,3.97854,413,46.867775,46.8020907654996,46.50091766799634
2021/1/24,Bentley Systems Incorporated,BSY,0.91596,229,3.4793,323,3.91931,413,45.672421,47.29527612714904,46.60246524892542
2020/12/27,Bentley Systems Incorporated,BSY,0.912879,229,3.51432,323,4.04572,413,38.330967,37.28438025529714,36.84406075352299
2020/11/29,Bentley Systems Incorporated,BSY,0.896725,229,3.44726,323,3.94662,413,35.330708,35.10101584996632,35.07956403506221
2020/10/25,Bentley Systems Incorporated,BSY,0.855702,229,3.39679,323,3.87781,413,36.296085,36.03124875981441,35.45787226257565
2020/9/27,Bentley Systems Incorporated,BSY,0.83958,229,3.40964,323,3.8944,413,34.624100,33.34493714049586,33.331446444444445
2022/7/31,Ryan Specialty Holdings Inc,RYAN,0.666458,41,3.63424,52,3.8555,63,43.240002,41.98663756234163,41.506457057455236
2022/7/24,Ryan Specialty Holdings Inc,RYAN,0.666458,41,3.63586,52,3.85642,63,42.340000,40.723653537412716,40.278421776879895
2022/6/19,Ryan Specialty Holdings Inc,RYAN,0.666458,41,3.64359,52,3.801,63,35.320000,35.987666609114875,36.31564968668405
2022/5/22,Ryan Specialty Holdings Inc,RYAN,0.724449,41,3.79353,52,3.90587,63,37.889999,37.63917093704644,37.63328855830958
2022/4/17,Ryan Specialty Holdings Inc,RYAN,0.69361,41,3.7815,52,3.77647,63,39.340000,38.9927118579698,38.863031054280654
2022/3/20,Ryan Specialty Holdings Inc,RYAN,0.740162,41,3.86167,52,3.69495,63,36.119999,37.416058707581215,37.804690509343445
2022/2/20,Ryan Specialty Holdings Inc,RYAN,0.801271,41,3.7653,52,3.72158,63,38.490002,38.924431704587626,38.72213241439073
2022/1/23,Ryan Specialty Holdings Inc,RYAN,0.801271,41,3.74417,52,3.70169,63,36.880001,36.87237597905151,37.14705610603198
2021/12/19,Ryan Specialty Holdings Inc,RYAN,0.776241,41,3.65807,52,3.61269,63,39.509998,38.79586999450944,38.79751799950734
2021/11/21,Ryan Specialty Holdings Inc,RYAN,0.778294,41,3.658,52,3.62054,63,39.939999,38.74391198855743,38.432233874145055
2021/10/24,Ryan Specialty Holdings Inc,RYAN,0.755444,41,3.68572,52,3.64615,63,36.599998,36.34908402237804,35.97768726440865
2021/9/19,Ryan Specialty Holdings Inc,RYAN,0.729084,41,3.52468,52,3.533,63,31.580000,32.84265952186667,32.78082336892122
2021/8/22,Ryan Specialty Holdings Inc,RYAN,0.699025,41,3.47702,52,3.54108,63,31.059999,30.016871063148887,29.85150984617224
2021/7/18,Ryan Specialty Holdings Inc,RYAN,0.700987,41,3.47471,52,3.54349,63,,,
2021/6/20,Ryan Specialty Holdings Inc,RYAN,0.702465,41,3.47296,52,3.54531,63,,,
2021/5/23,Ryan Specialty Holdings Inc,RYAN,0.751557,41,3.57801,52,3.662,63,,,
2021/4/18,Ryan Specialty Holdings Inc,RYAN,0.708622,41,3.22717,52,3.35908,63,,,
2021/3/21,Ryan Specialty Holdings Inc,RYAN,0.650402,41,3.00248,52,3.16033,63,,,
2021/2/21,Ryan Specialty Holdings Inc,RYAN,0.606418,41,2.77621,52,2.96878,63,,,
2021/1/24,Ryan Specialty Holdings Inc,RYAN,0.595096,41,2.79388,52,3.01825,63,,,
2020/12/27,Ryan Specialty Holdings Inc,RYAN,0.701897,41,3.14976,52,3.27359,63,,,
2020/11/29,Ryan Specialty Holdings Inc,RYAN,0.777223,41,3.26548,52,3.40128,63,,,
2020/10/25,Ryan Specialty Holdings Inc,RYAN,0.841045,41,3.39402,52,3.4798,63,,,
2020/9/27,Ryan Specialty Holdings Inc,RYAN,0.974406,41,3.64405,52,3.72451,63,,,
2022/7/31,AMC Entertainment Holdings Inc,AMC,0.609672,464,3.22402,1016,3.5645,1650,14.560000,14.987990242584807,14.96923294830076
2022/7/24,AMC Entertainment Holdings Inc,AMC,0.609647,464,3.22379,1016,3.56419,1650,15.500000,15.81192122743021,15.448866394238214
2022/6/19,AMC Entertainment Holdings Inc,AMC,0.600932,464,3.17114,1016,3.54996,1650,12.530000,12.397606101090119,12.479748886987203
2022/5/22,AMC Entertainment Holdings Inc,AMC,0.582647,464,3.15545,1016,3.54751,1650,12.030000,12.671503283991747,13.083178217668117
2022/4/17,AMC Entertainment Holdings Inc,AMC,0.564017,464,3.19079,1016,3.55365,1650,18.020000,19.49780926552958,19.78559419782495
2022/3/20,AMC Entertainment Holdings Inc,AMC,0.55613,464,3.15671,1016,3.54181,1650,15.800000,15.425128486090525,15.691254641847975
2022/2/20,AMC Entertainment Holdings Inc,AMC,0.50325,464,3.08215,1016,3.4603,1650,17.900000,18.187666867287117,18.079004750530242
2022/1/23,AMC Entertainment Holdings Inc,AMC,0.495015,464,3.06723,1016,3.42553,1650,17.969999,20.364837868219833,21.414752050407124
2021/12/19,AMC Entertainment Holdings Inc,AMC,0.543939,464,3.11324,1016,3.4515,1650,29.120001,27.74154970974527,28.941330049997948
2021/11/21,AMC Entertainment Holdings Inc,AMC,0.54296,464,3.13086,1016,3.45841,1650,40.869999,40.851239675081125,40.56007258179675
2021/10/24,AMC Entertainment Holdings Inc,AMC,0.558298,464,3.1777,1016,3.47395,1650,36.599998,39.1995650091123,39.23750246800964
2021/9/19,AMC Entertainment Holdings Inc,AMC,0.572905,464,3.1864,1016,3.49326,1650,44.200001,46.32718476932675,45.67775918692452
2021/8/22,AMC Entertainment Holdings Inc,AMC,0.582099,464,3.17874,1016,3.495,1650,34.410000,34.658703685669074,34.89900400885839
2021/7/18,AMC Entertainment Holdings Inc,AMC,0.590181,464,3.18962,1016,3.48359,1650,34.959999,41.73999531312097,43.76269577757451
2021/6/20,AMC Entertainment Holdings Inc,AMC,0.58762,464,3.19545,1016,3.48466,1650,59.259998,53.28199620037723,49.635211948239366
2021/5/23,AMC Entertainment Holdings Inc,AMC,0.572715,464,3.18217,1016,3.49226,1650,12.080000,12.11872217130837,11.790033364101262
2021/4/18,AMC Entertainment Holdings Inc,AMC,0.570641,464,3.12226,1016,3.46647,1650,9.330000,9.592335607825666,9.739777863037565
2021/3/21,AMC Entertainment Holdings Inc,AMC,0.623523,464,3.13619,1016,3.45435,1650,13.930000,12.189873347483452,11.464678754587405
2021/2/21,AMC Entertainment Holdings Inc,AMC,0.60856,464,3.12031,1016,3.45551,1650,5.700000,6.054425101477311,6.197385945608773
2021/1/24,AMC Entertainment Holdings Inc,AMC,0.631845,464,3.12413,1016,3.47907,1650,3.510000,2.7490870234982507,2.669996703777181
2020/12/27,AMC Entertainment Holdings Inc,AMC,0.638878,464,3.14875,1016,3.46023,1650,2.510000,2.872831738104721,3.0115956682686105
2020/11/29,AMC Entertainment Holdings Inc,AMC,0.613247,464,3.15713,1016,3.46692,1650,4.450000,3.8082838261387884,3.6378499006962777
2020/10/25,AMC Entertainment Holdings Inc,AMC,0.621875,464,3.12298,1016,3.45254,1650,2.970000,3.292838902188189,3.4808563813505335
2020/9/27,AMC Entertainment Holdings Inc,AMC,0.608209,464,3.11649,1016,3.4112,1650,4.880000,5.248368968118695,5.376687924403826
2022/7/31,Antero Resources Corporation,AR,0.693129,12,2.47805,17,2.88314,21,39.639999,37.584864153204244,36.83947460147897
2022/7/24,Antero Resources Corporation,AR,0.693129,12,2.47805,17,2.88314,21,36.740002,34.567806803666414,34.237188693409486
2022/6/19,Antero Resources Corporation,AR,0.693129,12,2.47805,17,2.88314,21,34.380001,40.179311621304585,40.66479128307933
2022/5/22,Antero Resources Corporation,AR,0.693129,12,2.47805,17,2.88314,21,35.279999,34.67587504609304,34.59651488670136
2022/4/17,Antero Resources Corporation,AR,0.693129,12,2.47805,17,2.88314,21,35.279999,32.7611687360675,31.998012251843107
2022/3/20,Antero Resources Corporation,AR,0.693129,12,2.47805,17,2.88314,21,25.600000,25.35922150005698,25.005669244336918
2022/2/20,Antero Resources Corporation,AR,0.693129,12,2.47805,17,2.88314,21,21.680000,20.45423769276217,20.260460004186886
2022/1/23,Antero Resources Corporation,AR,0.693129,12,2.47805,17,2.88314,21,16.969999,18.498059667003982,18.523423453276635
2021/12/19,Antero Resources Corporation,AR,0.693642,12,2.48044,17,2.79853,21,17.110001,17.111705672058406,17.244412437219058
2021/11/21,Antero Resources Corporation,AR,0.695675,12,2.58462,17,2.91112,21,18.180000,19.409013300311557,19.57598516880516
2021/10/24,Antero Resources Corporation,AR,0.697682,12,2.59282,17,2.91655,21,20.270000,19.922439323174643,19.734174306139458
2021/9/19,Antero Resources Corporation,AR,0.746638,12,2.47781,17,2.81513,21,16.709999,16.248140525854897,15.854902267660984
2021/8/22,Antero Resources Corporation,AR,0.844205,12,2.60715,17,2.95281,21,11.620000,12.463901540784722,12.696435222672584
2021/7/18,Antero Resources Corporation,AR,0.836908,12,2.63175,17,3.00324,21,13.240000,14.210209379267933,14.235346994995208
2021/6/20,Antero Resources Corporation,AR,0.836372,12,2.49965,17,3.0075,21,13.210000,13.451580394405937,13.34178301428161
2021/5/23,Antero Resources Corporation,AR,0.83585,12,2.50622,17,3.01137,21,12.760000,12.04059487781916,11.700449955441623
2021/4/18,Antero Resources Corporation,AR,0.776736,12,2.49275,17,3.0051,21,9.360000,9.528251527666754,9.598156524822889
2021/3/21,Antero Resources Corporation,AR,0.872705,12,2.41677,17,2.93164,21,9.810000,9.840826119149739,9.761817136241893
2021/2/21,Antero Resources Corporation,AR,0.835781,12,2.38993,17,2.77488,21,8.960000,8.666754143952678,8.408725636565872
2021/1/24,Antero Resources Corporation,AR,0.835781,12,2.38993,17,2.77488,21,6.670000,6.723592436863958,6.586833381280749
2020/12/27,Antero Resources Corporation,AR,0.835607,12,2.39091,17,2.77576,21,5.750000,5.309877143944291,5.134961095108502
2020/11/29,Antero Resources Corporation,AR,0.804643,12,2.3948,17,2.84959,21,4.190000,4.0947080982136885,4.017544590859509
2020/10/25,Antero Resources Corporation,AR,0.804643,12,2.3995,17,2.85209,21,3.990000,3.7282218512934566,3.6355971190098324
2020/9/27,Antero Resources Corporation,AR,0.804643,12,2.60469,17,3.08145,21,2.970000,2.989938356537057,3.00833977163395
2022/7/31,Graco Inc,GGG,0.920794,85,3.95329,128,4.18055,202,67.160004,63.17877978294732,62.44789095035408
2022/7/24,Graco Inc,GGG,0.921244,85,3.95359,128,4.18069,202,61.799999,60.33642615406612,60.12107506885701
2022/6/19,Graco Inc,GGG,0.915599,85,3.97812,128,4.25578,202,56.872974,59.31010081542509,59.90751417153912
2022/5/22,Graco Inc,GGG,0.902059,85,3.9202,128,4.17143,202,60.310459,60.503216197376354,60.97979193725651
2022/4/17,Graco Inc,GGG,0.894222,85,3.90575,128,4.16327,202,64.983452,67.38396852144913,67.82830665956487
2022/3/20,Graco Inc,GGG,0.932351,85,3.86514,128,4.23512,202,70.600449,69.28043974287868,69.38254862980602
2022/2/20,Graco Inc,GGG,0.924295,85,3.83909,128,4.24332,202,71.166611,71.45888639379919,71.65752374894164
2022/1/23,Graco Inc,GGG,0.918107,85,3.79024,128,4.19823,202,70.918289,73.95604245910869,74.64688571828891
2021/12/19,Graco Inc,GGG,0.909593,85,3.77149,128,4.17904,202,75.637901,77.56600027637279,77.31555999643544
2021/11/21,Graco Inc,GGG,0.887876,85,3.68933,128,4.08912,202,76.578918,76.92250498008362,76.66958011878575
2021/10/24,Graco Inc,GGG,0.883096,85,3.6737,128,4.12153,202,74.756317,71.90307421104353,71.59283383229496
2021/9/19,Graco Inc,GGG,0.865549,85,3.83511,128,4.11372,202,74.262108,75.67831700832592,75.92796788371149
2021/8/22,Graco Inc,GGG,0.89362,85,3.73796,128,4.07352,202,76.040375,76.51057709181006,76.55281196375546
2021/7/18,Graco Inc,GGG,0.887581,85,3.68029,128,4.04543,202,75.546394,75.58186955489525,75.32932880101332
2021/6/20,Graco Inc,GGG,0.924639,85,3.62108,128,4.09131,202,70.147270,71.97735952726512,72.39922230426146
2021/5/23,Graco Inc,GGG,0.919748,85,3.62097,128,4.03967,202,73.626053,74.58550407133583,74.78021078020734
2021/4/18,Graco Inc,GGG,0.901843,85,3.7205,128,3.92782,202,74.039970,72.37506510346942,71.91839298442903
2021/3/21,Graco Inc,GGG,0.880733,85,3.79175,128,3.9824,202,68.358131,68.09476643334236,67.99619167331863
2021/2/21,Graco Inc,GGG,0.941935,85,3.88837,128,4.06581,202,68.800484,69.50472551602815,69.7575309449782
2021/1/24,Graco Inc,GGG,0.938183,85,3.96687,128,4.17168,202,74.541237,73.73003921505895,73.22918097188736
2020/12/27,Graco Inc,GGG,0.920074,85,3.70807,128,4.02743,202,71.422569,69.95709898547558,69.37592605209804
2020/11/29,Graco Inc,GGG,0.997521,85,3.57531,128,4.12513,202,66.970917,66.67211162992069,66.29605044203203
2020/10/25,Graco Inc,GGG,0.997117,85,3.62015,128,4.09646,202,62.862442,63.148453047016716,62.82366704245348
2020/9/27,Graco Inc,GGG,0.995833,85,3.73312,128,4.18545,202,59.173637,58.80016529950487,58.60820210510369
2022/7/31,Equitable Holdings Inc,EQH,0.774287,111,3.46988,197,3.56693,269,28.230560,26.890067745884483,26.694189934554224
2022/7/24,Equitable Holdings Inc,EQH,0.774537,111,3.47037,197,3.56803,269,26.353821,26.03639269607348,26.023565538224837
2022/6/19,Equitable Holdings Inc,EQH,0.767102,111,3.44091,197,3.61954,269,25.708378,26.928710022416112,27.321078560847702
2022/5/22,Equitable Holdings Inc,EQH,0.787368,111,3.49543,197,3.64399,269,27.427181,27.68008771667006,27.920685322982553
2022/4/17,Equitable Holdings Inc,EQH,0.754786,111,3.44321,197,3.61392,269,30.257675,30.571361561466233,30.641785012730043
2022/3/20,Equitable Holdings Inc,EQH,0.769356,111,3.43885,197,3.60797,269,31.332670,30.54183644707626,30.633402580718712
2022/2/20,Equitable Holdings Inc,EQH,0.823852,111,3.60373,197,3.71179,269,32.528866,33.54529749308005,33.606188646336925
2022/1/23,Equitable Holdings Inc,EQH,0.858547,111,3.70813,197,3.80109,269,32.675964,33.88082707085806,33.79438143731863
2021/12/19,Equitable Holdings Inc,EQH,0.852215,111,3.66092,197,3.84279,269,31.234381,31.57053741084488,31.65099074010434
2021/11/21,Equitable Holdings Inc,EQH,0.833515,111,3.57158,197,3.77157,269,31.955599,33.03713445913353,33.08498013734271
2021/10/24,Equitable Holdings Inc,EQH,0.815867,111,3.5098,197,3.73427,269,33.048100,31.94840107415042,31.554877678611177
2021/9/19,Equitable Holdings Inc,EQH,0.84073,111,3.49262,197,3.70676,269,28.443996,29.148747528133825,29.342728191539678
2021/8/22,Equitable Holdings Inc,EQH,0.870424,111,3.47655,197,3.69675,269,29.487722,30.22827070380255,30.240860744217922
2021/7/18,Equitable Holdings Inc,EQH,0.924829,111,3.44111,197,3.71426,269,27.968519,28.584706823203852,28.764181922560766
2021/6/20,Equitable Holdings Inc,EQH,0.910993,111,3.33115,197,3.63474,269,28.550591,30.057152147190017,30.27971074570222
2021/5/23,Equitable Holdings Inc,EQH,0.892213,111,3.28643,197,3.6322,269,31.813751,32.31996244935608,32.41423496318342
2021/4/18,Equitable Holdings Inc,EQH,0.856759,111,3.13607,197,3.62231,269,32.508289,32.148918256114165,31.948744914950254
2021/3/21,Equitable Holdings Inc,EQH,0.869417,111,3.08716,197,3.68438,269,31.466478,30.815011782285115,30.433557369431302
2021/2/21,Equitable Holdings Inc,EQH,0.845171,111,3.00466,197,3.65095,269,27.520283,26.480558428163768,26.252588733787885
2021/1/24,Equitable Holdings Inc,EQH,0.820028,111,3.00691,197,3.58138,269,25.822445,26.016969471567748,25.845954968335047
2020/12/27,Equitable Holdings Inc,EQH,0.771792,111,3.09147,197,3.60563,269,24.076651,24.358571676170214,24.420784777479398
2020/11/29,Equitable Holdings Inc,EQH,0.773695,111,3.17707,197,3.64865,269,24.939957,24.13397472185853,23.692789677343768
2020/10/25,Equitable Holdings Inc,EQH,0.777501,111,3.06621,197,3.63409,269,19.614702,19.241603210876566,19.15267953227721
